source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	source_cond	target_cond
EC~TN	NMSC~TN	Lamb2	ITGA6_ITGB1	0.0136509281971661	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~TN	NMSC~TN	Lamb2	ITGA6_ITGB1	0.00302686723995362	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	NMSC~TN	Lamb2	ITGA6_ITGB1	0.027085122809713	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	NMSC~TN	Lamb2	ITGA6_ITGB1	0.0420360148390096	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
EC~cold2	Platelets~cold2	Lamb2	ITGA6_ITGB1	0.0113657713288534	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	Platelets~cold2	Lamb2	ITGA6_ITGB1	0.00142951623837343	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold2	Platelets~cold2	Lamb2	ITGA6_ITGB1	0.0149366175045682	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	Platelets~cold2	Lamb2	ITGA6_ITGB1	0.0240610570021206	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold7	Platelets~cold7	Lamb2	ITGA6_ITGB1	0.0128077827747286	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	Platelets~cold7	Lamb2	ITGA6_ITGB1	0.0037206179242946	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Platelets~cold7	Lamb2	ITGA6_ITGB1	0.0178175990201454	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	Platelets~cold7	Lamb2	ITGA6_ITGB1	0.00440787382879778	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Platelets~cold7	Lamb2	ITGA6_ITGB1	0.0276664511726433	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~cold7	Treg~cold7	Lamb2	ITGA6_ITGB1	0.0175045613162573	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	Treg~cold7	Lamb2	ITGA6_ITGB1	0.00510223952484828	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Treg~cold7	Lamb2	ITGA6_ITGB1	0.02430630754135	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	Treg~cold7	Lamb2	ITGA6_ITGB1	0.0060431543781927	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Treg~cold7	Lamb2	ITGA6_ITGB1	0.0376045339658708	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Adipocytes~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.00166078904595797	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.00582116983328609	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.00539503209375924	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
NMSC~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.0107271778868762	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.0305553045122724	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	EC~cold2	Lamc1	ITGA6_ITGB1	0.0144516645058011	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Adipocytes~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.00137313983304894	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.00524401146949271	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.00726648309087054	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
MSC~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.00649362474722695	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.0239990176856702	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.0308892715342535	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.00684596351142466	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	EC~cold7	Lamc1	ITGA6_ITGB1	0.0146863697831006	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~RT	EC~RT	Lamc1	ITGA6_ITGB1	0.00504743935531981	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~RT	EC~RT	Lamc1	ITGA6_ITGB1	0.00678492228186127	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
NMSC~RT	EC~RT	Lamc1	ITGA6_ITGB1	0.00975159743818943	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~RT	EC~RT	Lamc1	ITGA6_ITGB1	0.0401996867020883	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	EC~RT	Lamc1	ITGA6_ITGB1	0.00737190373235661	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
EC~TN	EC~TN	Lamc1	ITGA6_ITGB1	0.00783705251458741	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~TN	EC~TN	Lamc1	ITGA6_ITGB1	0.00994896619422566	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
NMSC~TN	EC~TN	Lamc1	ITGA6_ITGB1	0.0134002949961627	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	EC~TN	Lamc1	ITGA6_ITGB1	0.0678470738184267	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	EC~TN	Lamc1	ITGA6_ITGB1	0.0100875098214632	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Adipocytes~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.000974425996288938	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.00342131660754989	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.00317029948988811	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
NMSC~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.00631761142350352	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.0181445846219348	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	Lymph_EC~cold2	Lamc1	ITGA6_ITGB1	0.0085242845123667	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Adipocytes~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.000818965754275734	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.00313252491772628	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.00434421032187828	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
MSC~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.003880947909832	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.0144455431048201	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.0186453393317437	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.00409210886306796	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	Lymph_EC~cold7	Lamc1	ITGA6_ITGB1	0.00880660273905296	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~RT	Lymph_EC~RT	Lamc1	ITGA6_ITGB1	0.00249424552488501	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~RT	Lymph_EC~RT	Lamc1	ITGA6_ITGB1	0.00335580542105023	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
NMSC~RT	Lymph_EC~RT	Lamc1	ITGA6_ITGB1	0.00483040747945157	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~RT	Lymph_EC~RT	Lamc1	ITGA6_ITGB1	0.0202265815660582	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	Lymph_EC~RT	Lamc1	ITGA6_ITGB1	0.00364721434460783	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
EC~TN	Lymph_EC~TN	Lamc1	ITGA6_ITGB1	0.00311690872763354	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~TN	Lymph_EC~TN	Lamc1	ITGA6_ITGB1	0.00396192651231108	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
NMSC~TN	Lymph_EC~TN	Lamc1	ITGA6_ITGB1	0.0053475497939017	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	Lymph_EC~TN	Lamc1	ITGA6_ITGB1	0.0280039038399496	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	Lymph_EC~TN	Lamc1	ITGA6_ITGB1	0.00401743634851818	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Adipocytes~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.00145922240201214	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.00511725428634945	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.0047424007568654	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
NMSC~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.00943564173174749	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.0269415058514098	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	MSC~cold2	Lamc1	ITGA6_ITGB1	0.0127174703782523	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Adipocytes~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.00197089841209459	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.00751416796005159	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.0104030205268547	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
MSC~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.00929968721700841	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.0341098993584885	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.0437728522553729	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.00980277836042608	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	MSC~cold7	Lamc1	ITGA6_ITGB1	0.0209580457046443	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~RT	MSC~RT	Lamc1	ITGA6_ITGB1	0.00251552645975296	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~RT	MSC~RT	Lamc1	ITGA6_ITGB1	0.00338441225554179	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
NMSC~RT	MSC~RT	Lamc1	ITGA6_ITGB1	0.00487152323533823	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~RT	MSC~RT	Lamc1	ITGA6_ITGB1	0.0203960615324367	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	MSC~RT	Lamc1	ITGA6_ITGB1	0.00367829614985157	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
EC~TN	MSC~TN	Lamc1	ITGA6_ITGB1	0.00668942643103086	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~TN	MSC~TN	Lamc1	ITGA6_ITGB1	0.00849472789531878	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
NMSC~TN	MSC~TN	Lamc1	ITGA6_ITGB1	0.0114474097130602	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	MSC~TN	Lamc1	ITGA6_ITGB1	0.0584293351273852	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	MSC~TN	Lamc1	ITGA6_ITGB1	0.00861319680737517	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Adipocytes~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.00175753602838558	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.00615877897043634	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.0057080685106673	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
NMSC~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.0113460724886263	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Pdgfra_APC~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.0322808359412469	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
VSM~cold2	NMSC~cold2	Lamc1	ITGA6_ITGB1	0.0152821204739	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Adipocytes~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.00240363525490365	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.00915284112420689	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Lymph_EC~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.0126636498497184	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
MSC~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.0113233000080879	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
NMSC~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.0413071183199087	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pdgfra_APC~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.0528973022346763	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
Pericytes~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.0119345450596648	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
VSM~cold7	NMSC~cold7	Lamc1	ITGA6_ITGB1	0.025453340680734	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold7	cold7
EC~RT	NMSC~RT	Lamc1	ITGA6_ITGB1	0.00345765666837564	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Lymph_EC~RT	NMSC~RT	Lamc1	ITGA6_ITGB1	0.00465044566983279	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
NMSC~RT	NMSC~RT	Lamc1	ITGA6_ITGB1	0.00669011750114275	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
Pdgfra_APC~RT	NMSC~RT	Lamc1	ITGA6_ITGB1	0.0278479576012949	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
VSM~RT	NMSC~RT	Lamc1	ITGA6_ITGB1	0.00505370752990091	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	RT	RT
EC~TN	NMSC~TN	Lamc1	ITGA6_ITGB1	0.00478111012500882	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Lymph_EC~TN	NMSC~TN	Lamc1	ITGA6_ITGB1	0.00607455635752156	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
NMSC~TN	NMSC~TN	Lamc1	ITGA6_ITGB1	0.00819296212741458	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Pdgfra_APC~TN	NMSC~TN	Lamc1	ITGA6_ITGB1	0.0423908967741315	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
VSM~TN	NMSC~TN	Lamc1	ITGA6_ITGB1	0.00615948282471592	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	TN	TN
Adipocytes~cold2	Platelets~cold2	Lamc1	ITGA6_ITGB1	0.00083513352507187	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
EC~cold2	Platelets~cold2	Lamc1	ITGA6_ITGB1	0.00293327245190064	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
Lymph_EC~cold2	Platelets~cold2	Lamc1	ITGA6_ITGB1	0.00271796478099497	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512	cold2	cold2
